time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
1944-06-12,15.2,-0.3,8.3,0.00,0.00,0.00,24.53,3.85
1944-06-13,15.2,5.4,10.6,1.80,1.80,0.00,21.60,3.42
1944-06-14,16.9,5.1,11.0,3.70,3.70,0.00,24.34,4.00
1944-06-15,13.4,4.4,9.4,0.80,0.80,0.00,19.21,3.10
1944-06-16,10.4,5.2,7.7,3.70,3.70,0.00,13.45,2.00
1944-06-17,9.4,3.8,5.4,32.70,32.00,0.49,5.94,0.99
1944-06-18,7.2,2.2,4.7,5.60,5.10,0.35,11.73,1.72
1944-06-19,12.0,3.0,7.4,6.40,6.40,0.00,17.92,2.84
1944-06-20,11.0,5.7,7.6,11.40,11.40,0.00,12.43,1.94
1944-06-21,12.9,2.8,8.0,7.80,7.80,0.00,18.56,2.90
1944-06-22,12.9,5.0,9.0,8.00,8.00,0.00,16.79,2.62
1944-06-23,12.9,4.7,9.2,0.50,0.50,0.00,19.77,3.17
1944-06-24,15.2,4.5,10.0,0.10,0.10,0.00,23.20,3.73
1944-06-25,11.4,6.6,8.9,3.80,3.80,0.00,12.21,1.92
1944-06-26,13.4,6.6,9.2,3.10,3.10,0.00,15.79,2.48
1944-06-27,11.0,7.1,8.9,19.50,19.50,0.00,13.78,2.05
1944-06-28,13.1,6.7,9.6,4.90,4.90,0.00,17.62,2.77
1944-06-29,14.7,3.2,9.4,0.00,0.00,0.00,23.83,3.73
1944-06-30,14.4,7.2,10.4,6.40,6.40,0.00,20.46,3.28
1944-07-01,17.2,3.0,10.6,0.00,0.00,0.00,22.35,3.70
1944-07-02,14.9,9.0,12.1,2.90,2.90,0.00,18.74,3.06
1944-07-03,15.9,8.7,11.2,9.30,9.30,0.00,15.34,2.49
1944-07-04,12.8,8.1,10.0,10.50,10.50,0.00,15.99,2.54
1944-07-05,14.8,5.2,10.3,0.20,0.20,0.00,24.97,3.94
1944-07-06,18.2,5.4,12.4,0.00,0.00,0.00,27.84,4.63
1944-07-07,18.7,6.8,13.8,0.10,0.10,0.00,27.19,4.65
1944-07-08,17.0,10.1,13.3,0.00,0.00,0.00,24.80,4.12
1944-07-09,13.1,8.1,10.7,14.40,14.40,0.00,11.23,1.90
1944-07-10,15.9,6.4,10.7,1.20,1.20,0.00,22.06,3.62
1944-07-11,14.2,5.4,9.9,0.30,0.30,0.00,21.14,3.41
1944-07-12,12.7,3.0,8.1,0.00,0.00,0.00,24.99,3.78
1944-07-13,14.0,0.7,8.8,0.40,0.40,0.00,22.79,3.51
1944-07-14,14.3,7.1,10.6,4.20,4.20,0.00,17.39,2.78
1944-07-15,15.3,3.8,9.8,4.80,4.80,0.00,21.75,3.46
1944-07-16,13.6,5.6,10.0,6.30,6.30,0.00,19.44,3.09
1944-07-17,15.8,4.3,10.9,0.20,0.20,0.00,22.45,3.64
1944-07-18,15.6,6.2,11.4,1.60,1.60,0.00,21.69,3.49
1944-07-19,15.3,8.6,11.2,10.30,10.30,0.00,16.83,2.72
1944-07-20,15.9,6.4,10.8,3.20,3.20,0.00,17.19,2.74
1944-07-21,14.0,7.5,10.8,5.40,5.40,0.00,13.49,2.21
1944-07-22,11.7,4.8,8.7,19.00,19.00,0.00,10.48,1.67
1944-07-23,13.6,1.7,8.0,0.00,0.00,0.00,21.81,3.38
1944-07-24,13.9,3.4,9.4,2.00,2.00,0.00,21.43,3.32
1944-07-25,14.9,4.0,10.1,2.50,2.50,0.00,21.00,3.25
1944-07-26,18.8,7.1,13.4,0.00,0.00,0.00,24.54,4.20
1944-07-27,16.3,10.5,13.0,1.90,1.90,0.00,16.71,2.80
1944-07-28,14.7,7.4,11.2,3.80,3.80,0.00,15.45,2.55
1944-07-29,15.0,7.4,10.9,5.20,5.20,0.00,15.61,2.51
1944-07-30,13.7,6.4,10.4,2.10,2.10,0.00,14.52,2.31
1944-07-31,15.2,4.8,11.0,0.30,0.30,0.00,20.93,3.47
1944-08-01,15.5,3.1,10.0,0.10,0.10,0.00,23.25,3.81
1944-08-02,15.0,6.1,11.0,0.40,0.40,0.00,20.29,3.43
1944-08-03,16.0,4.2,10.5,1.30,1.30,0.00,22.41,3.62
1944-08-04,13.6,4.3,9.4,4.40,4.40,0.00,18.12,2.83
1944-08-05,13.2,4.0,8.9,4.80,4.80,0.00,17.53,2.73
1944-08-06,13.3,5.0,9.3,4.50,4.50,0.00,14.07,2.25
1944-08-07,13.8,2.1,8.6,4.70,4.70,0.00,16.15,2.53
1944-08-08,14.3,5.4,9.3,3.50,3.50,0.00,13.73,2.21
1944-08-09,13.3,6.3,9.2,6.70,6.70,0.00,12.22,1.96
1944-08-10,16.2,4.3,10.7,0.60,0.60,0.00,18.93,3.16
1944-08-11,17.3,6.2,11.9,0.00,0.00,0.00,18.81,3.13
1944-08-12,18.9,7.5,14.0,0.20,0.20,0.00,19.44,3.37
1944-08-13,20.1,7.7,14.1,1.00,1.00,0.00,20.10,3.55
1944-08-14,18.5,10.0,14.5,7.30,7.30,0.00,16.84,2.91
1944-08-15,18.0,8.7,13.1,5.10,5.10,0.00,15.64,2.68
1944-08-16,17.1,10.9,13.3,2.40,2.40,0.00,13.33,2.28
1944-08-17,15.4,8.6,12.0,4.90,4.90,0.00,14.74,2.45
1944-08-18,17.4,6.5,11.4,6.70,6.70,0.00,16.90,2.81
1944-08-19,17.4,3.9,11.4,0.40,0.40,0.00,19.33,3.22
1944-08-20,18.2,6.2,13.0,0.20,0.20,0.00,20.29,3.45
1944-08-21,18.3,9.2,14.2,0.00,0.00,0.00,21.24,3.64
1944-08-22,23.3,6.0,15.4,0.00,0.00,0.00,24.21,4.35
1944-08-23,23.7,11.2,17.4,0.50,0.50,0.00,23.56,4.33
1944-08-24,18.9,12.7,15.6,1.50,1.50,0.00,14.64,2.65
1944-08-25,18.5,10.6,14.3,3.70,3.70,0.00,16.71,2.90
1944-08-26,17.5,7.6,12.7,0.80,0.80,0.00,17.54,2.98
1944-08-27,16.6,7.4,11.8,1.30,1.30,0.00,18.32,3.01
1944-08-28,15.2,6.9,11.3,0.50,0.50,0.00,16.93,2.68
1944-08-29,16.3,7.1,11.5,0.70,0.70,0.00,14.30,2.43
1944-08-30,16.4,8.6,12.0,0.50,0.50,0.00,15.74,2.59
1944-08-31,15.3,9.9,12.2,5.80,5.80,0.00,10.69,1.79
1944-09-01,16.8,8.4,12.0,3.80,3.80,0.00,15.81,2.59
1944-09-02,16.4,9.3,11.8,6.90,6.90,0.00,15.48,2.46
1944-09-03,9.4,2.6,6.6,26.70,26.10,0.42,4.62,0.76
1944-09-04,14.3,-2.4,7.3,0.00,0.00,0.00,21.72,3.30
1944-09-05,15.0,1.0,9.7,0.00,0.00,0.00,19.45,3.03
1944-09-06,13.5,6.8,10.1,0.00,0.00,0.00,16.19,2.53
1944-09-07,17.2,5.4,10.5,0.20,0.20,0.00,18.13,2.92
1944-09-08,14.4,5.5,9.6,0.40,0.40,0.00,20.12,3.09
1944-09-09,13.0,-1.7,6.8,0.00,0.00,0.00,20.84,3.01
1944-09-10,12.1,5.4,8.6,0.00,0.00,0.00,19.77,2.86
1944-09-11,13.6,2.9,8.1,0.00,0.00,0.00,16.69,2.56
1944-09-12,12.5,4.2,8.0,0.00,0.00,0.00,13.92,2.10
1944-09-13,10.7,5.7,7.7,1.10,1.10,0.00,8.64,1.32
1944-09-14,11.6,5.2,7.7,0.10,0.10,0.00,9.75,1.51
1944-09-15,10.8,7.0,8.6,0.60,0.60,0.00,8.13,1.32
1944-09-16,13.1,6.5,9.5,0.70,0.70,0.00,11.34,1.78
1944-09-17,11.6,6.2,8.7,0.70,0.70,0.00,9.55,1.48
1944-09-18,10.7,5.2,7.9,0.00,0.00,0.00,8.92,1.39
1944-09-19,11.1,3.1,7.3,0.00,0.00,0.00,13.78,1.98
1944-09-20,9.8,5.4,7.2,4.70,4.70,0.00,7.99,1.20
1944-09-21,10.0,3.0,7.1,4.40,4.40,0.00,10.88,1.61
1944-09-22,10.3,5.3,7.8,2.20,2.20,0.00,10.64,1.57
1944-09-23,9.6,4.8,7.3,0.10,0.10,0.00,9.49,1.39
1944-09-24,10.6,5.1,7.3,11.00,11.00,0.00,9.28,1.32
1944-09-25,6.3,0.4,3.0,23.40,18.80,3.22,6.67,1.00
1944-09-26,9.9,-2.7,3.3,0.00,0.00,0.00,14.27,1.92
1944-09-27,8.7,-0.0,4.6,5.90,5.90,0.00,11.92,1.56
1944-09-28,4.9,-1.7,2.1,2.50,2.20,0.21,8.29,1.13
1944-09-29,7.0,-1.8,2.5,0.00,0.00,0.00,15.67,1.90
1944-09-30,9.2,-6.2,1.7,0.00,0.00,0.00,16.41,2.12
1944-10-01,10.7,-3.9,3.9,0.00,0.00,0.00,16.92,2.29
1944-10-02,6.4,-1.4,1.4,0.30,0.10,0.14,11.24,1.43
1944-10-03,6.7,-2.4,1.2,0.00,0.00,0.00,15.64,1.88
1944-10-04,4.7,-4.4,-0.0,1.90,1.50,0.28,10.45,1.24
1944-10-05,1.1,-0.8,-0.1,19.70,6.70,9.10,5.71,0.64
1944-10-06,5.0,-0.7,1.7,26.30,23.00,2.31,6.76,0.85
1944-10-07,4.1,0.4,2.2,15.90,15.60,0.21,5.51,0.67
1944-10-08,5.9,0.1,2.5,4.70,4.40,0.21,8.75,1.13
1944-10-09,5.5,-0.1,2.1,7.50,7.30,0.14,6.39,0.84
1944-10-10,4.7,-1.4,1.4,7.90,6.10,1.26,9.82,1.13
1944-10-11,7.2,-6.4,1.0,0.00,0.00,0.00,13.27,1.63
1944-10-12,6.8,-4.5,1.7,0.00,0.00,0.00,11.57,1.46
1944-10-13,4.1,0.4,1.7,4.10,4.10,0.00,5.85,0.74
1944-10-14,6.0,-1.9,1.9,0.90,0.90,0.00,7.78,0.98
1944-10-15,7.7,-3.5,1.9,0.00,0.00,0.00,11.73,1.49
1944-10-16,6.0,0.0,3.3,3.80,3.80,0.00,3.77,0.60
1944-10-17,5.0,1.5,3.5,9.50,9.50,0.00,3.44,0.54
1944-10-18,7.5,-4.9,1.9,0.40,0.40,0.00,9.33,1.15
1944-10-19,6.6,-2.6,2.4,15.10,13.40,1.19,12.59,1.52
1944-10-20,6.3,-4.2,0.7,0.00,0.00,0.00,12.73,1.51
1944-10-21,2.9,-3.5,-0.4,4.80,1.40,2.38,7.43,0.85
1944-10-22,3.5,-2.0,0.6,6.20,1.60,3.22,5.76,0.70
1944-10-23,3.7,-0.0,1.8,2.00,1.70,0.21,6.62,0.82
1944-10-24,2.5,-1.5,0.3,4.70,1.90,1.96,5.05,0.60
1944-10-25,5.2,-2.2,0.9,0.30,0.00,0.21,8.58,1.00
1944-10-26,5.5,-4.1,0.7,1.90,1.90,0.00,6.69,0.83
1944-10-27,5.1,-1.2,1.3,0.90,0.90,0.00,7.00,0.87
1944-10-28,3.3,-2.0,0.2,0.40,0.00,0.28,6.81,0.81
1944-10-29,1.1,-2.3,-1.3,8.10,0.70,5.18,4.30,0.47
1944-10-30,-0.6,-3.5,-2.0,16.60,0.00,11.62,4.92,0.52
1944-10-31,-2.0,-8.0,-3.9,6.30,0.00,4.41,10.51,0.87
1944-11-01,-1.1,-15.7,-7.8,4.70,0.10,3.22,6.49,0.58
1944-11-02,0.5,-3.0,-1.1,23.40,6.50,11.83,2.97,0.38
1944-11-03,1.2,-5.4,-0.8,3.00,1.60,0.98,6.90,0.72
1944-11-04,0.6,-11.5,-6.1,0.00,0.00,0.00,10.84,0.92
1944-11-05,0.5,-17.7,-9.9,0.00,0.00,0.00,11.06,0.90
1944-11-06,-0.4,-17.7,-10.3,0.00,0.00,0.00,10.77,0.82
1944-11-07,0.4,-9.9,-5.0,4.20,0.00,2.94,7.69,0.68
1944-11-08,1.9,-6.5,-2.3,6.80,2.10,3.29,8.33,0.78
1944-11-09,1.9,-8.9,-3.2,0.80,0.40,0.28,9.13,0.91
1944-11-10,-7.0,-12.6,-9.8,2.20,0.00,1.54,8.89,0.62
1944-11-11,-6.9,-13.6,-10.7,2.50,0.00,1.75,8.91,0.57
1944-11-12,-6.8,-17.3,-12.2,0.40,0.00,0.28,8.90,0.55
1944-11-13,-8.2,-16.8,-12.3,1.70,0.00,1.19,5.22,0.34
1944-11-14,-6.1,-17.0,-11.9,2.20,0.00,1.54,8.33,0.55
1944-11-15,-3.3,-15.3,-8.3,9.70,0.00,6.79,6.33,0.50
1944-11-16,-5.5,-21.2,-14.8,0.00,0.00,0.00,9.43,0.58
1944-11-17,-6.4,-21.3,-14.8,0.00,0.00,0.00,9.01,0.51
1944-11-18,-1.7,-13.4,-8.2,0.00,0.00,0.00,7.43,0.61
1944-11-19,-1.2,-15.0,-8.3,0.00,0.00,0.00,8.91,0.69
1944-11-20,-2.4,-11.3,-6.6,2.50,0.00,1.75,5.09,0.47
1944-11-21,-2.2,-10.8,-5.1,6.20,0.10,4.27,7.75,0.64
1944-11-22,-5.9,-16.9,-10.6,4.90,0.20,3.29,5.16,0.35
1944-11-23,3.2,-6.5,-0.5,9.50,8.20,0.91,5.14,0.54
1944-11-24,4.6,-3.7,0.8,4.20,3.90,0.21,6.69,0.70
1944-11-25,0.4,-3.3,-1.3,3.00,0.50,1.75,3.19,0.39
1944-11-26,0.4,-4.4,-1.5,1.20,0.10,0.77,5.43,0.52
1944-11-27,-2.6,-6.4,-3.9,1.20,0.00,0.84,4.50,0.42
1944-11-28,-3.8,-13.0,-8.9,0.00,0.00,0.00,7.95,0.57
1944-11-29,-7.4,-13.6,-11.5,0.00,0.00,0.00,6.95,0.45
1944-11-30,-4.6,-11.9,-9.1,0.00,0.00,0.00,6.41,0.48
1944-12-01,-5.9,-18.8,-12.6,0.00,0.00,0.00,7.59,0.49
1944-12-02,-7.2,-17.5,-12.7,0.00,0.00,0.00,7.29,0.45
1944-12-03,-5.9,-14.1,-11.2,0.00,0.00,0.00,6.01,0.42
1944-12-04,-4.7,-10.2,-7.8,6.70,0.00,4.69,5.44,0.40
1944-12-05,-3.7,-16.9,-9.9,0.90,0.00,0.63,7.01,0.48
1944-12-06,-8.1,-17.4,-13.2,1.10,0.00,0.77,3.44,0.27
1944-12-07,-5.9,-18.1,-11.9,2.30,0.00,1.61,5.55,0.38
1944-12-08,-6.1,-9.5,-7.9,43.80,0.00,30.66,0.68,0.14
1944-12-09,-7.1,-17.8,-12.0,0.50,0.00,0.35,7.04,0.40
1944-12-10,-11.7,-22.1,-18.2,0.00,0.00,0.00,7.14,0.31
1944-12-11,-11.5,-20.0,-15.7,2.00,0.00,1.40,4.82,0.27
1944-12-12,-5.5,-12.1,-9.5,4.90,0.00,3.43,3.74,0.29
1944-12-13,-7.5,-13.0,-10.5,0.00,0.00,0.00,4.98,0.33
1944-12-14,-6.6,-15.1,-12.1,0.00,0.00,0.00,6.43,0.37
1944-12-15,-9.0,-21.6,-14.7,0.00,0.00,0.00,5.99,0.34
1944-12-16,-8.3,-19.2,-13.2,0.00,0.00,0.00,6.54,0.37
1944-12-17,-9.2,-19.8,-14.1,0.00,0.00,0.00,5.48,0.33
1944-12-18,-6.2,-12.3,-10.0,0.80,0.00,0.56,3.84,0.30
1944-12-19,-4.0,-15.0,-9.8,0.00,0.00,0.00,5.50,0.40
1944-12-20,-4.9,-9.6,-7.7,0.20,0.00,0.14,4.32,0.33
1944-12-21,-5.5,-11.9,-9.5,0.00,0.00,0.00,4.51,0.35
1944-12-22,-8.9,-18.6,-14.8,0.00,0.00,0.00,6.90,0.37
1944-12-23,-10.6,-22.3,-17.3,0.00,0.00,0.00,5.49,0.31
1944-12-24,-12.7,-22.2,-18.4,0.00,0.00,0.00,6.07,0.28
1944-12-25,-10.9,-20.3,-16.6,0.00,0.00,0.00,6.59,0.32
1944-12-26,-12.6,-22.1,-18.3,0.00,0.00,0.00,6.71,0.30
1944-12-27,-14.9,-23.4,-19.9,0.00,0.00,0.00,6.89,0.28
1944-12-28,-16.4,-25.5,-21.6,0.00,0.00,0.00,6.98,0.28
1944-12-29,-17.9,-26.4,-22.7,0.00,0.00,0.00,6.54,0.22
1944-12-30,-18.2,-29.2,-24.1,0.00,0.00,0.00,7.04,0.27
1944-12-31,-15.2,-24.5,-20.7,0.30,0.00,0.21,5.90,0.34
1945-01-01,-15.9,-24.3,-21.0,0.10,0.10,0.00,6.20,0.26
1945-01-02,-16.4,-24.0,-20.3,0.00,0.00,0.00,6.95,0.29
1945-01-03,-15.1,-26.0,-20.5,0.00,0.00,0.00,6.82,0.29
1945-01-04,-14.1,-21.8,-18.5,0.30,0.00,0.21,5.83,0.27
1945-01-05,-12.9,-18.3,-15.9,6.20,0.00,4.34,2.34,0.16
1945-01-06,-12.0,-20.3,-15.1,0.30,0.00,0.21,6.09,0.30
1945-01-07,-12.1,-18.4,-15.4,0.00,0.00,0.00,6.51,0.32
1945-01-08,-14.8,-24.3,-19.2,0.70,0.00,0.49,4.18,0.21
1945-01-09,-14.3,-25.7,-20.0,0.00,0.00,0.00,7.37,0.29
1945-01-10,-17.4,-30.8,-24.8,0.00,0.00,0.00,7.15,0.25
1945-01-11,-20.3,-31.0,-26.3,0.00,0.00,0.00,7.07,0.20
1945-01-12,-18.3,-28.0,-23.8,0.30,0.00,0.21,6.65,0.23
1945-01-13,-16.0,-24.1,-19.6,2.00,0.00,1.40,2.57,0.16
1945-01-14,-10.4,-19.9,-15.5,0.80,0.00,0.56,6.02,0.32
1945-01-15,-9.2,-20.9,-16.6,0.00,0.00,0.00,7.90,0.41
1945-01-16,-8.9,-21.7,-16.4,0.00,0.00,0.00,8.15,0.44
1945-01-17,-11.2,-20.5,-16.0,0.00,0.00,0.00,8.15,0.47
1945-01-18,-8.7,-18.2,-14.8,0.00,0.00,0.00,8.11,0.46
1945-01-19,-11.4,-15.6,-13.6,4.20,0.00,2.94,3.81,0.22
1945-01-20,-12.8,-22.6,-18.0,1.50,0.00,1.05,7.64,0.38
1945-01-21,-15.6,-23.7,-19.5,1.00,0.00,0.70,5.50,0.24
1945-01-22,-15.6,-27.7,-21.6,0.00,0.00,0.00,7.44,0.27
1945-01-23,-16.7,-29.0,-22.3,1.30,0.00,0.91,4.87,0.22
1945-01-24,-14.0,-22.9,-18.1,0.20,0.00,0.14,6.17,0.30
1945-01-25,-8.2,-20.5,-14.6,0.60,0.00,0.42,8.80,0.51
1945-01-26,-8.7,-14.2,-11.6,19.10,0.00,13.37,2.71,0.27
1945-01-27,-11.1,-19.6,-15.9,4.30,0.00,3.01,5.59,0.41
1945-01-28,-14.2,-23.9,-19.3,0.30,0.00,0.21,9.10,0.38
1945-01-29,-18.1,-23.7,-21.4,0.00,0.00,0.00,9.39,0.35
1945-01-30,-13.0,-26.1,-19.9,2.50,0.00,1.75,6.50,0.31
1945-01-31,-4.6,-18.0,-11.9,1.90,0.00,1.33,8.09,0.55
1945-02-01,-1.3,-14.4,-8.3,0.00,0.00,0.00,9.04,0.78
1945-02-02,-1.5,-16.4,-9.4,0.00,0.00,0.00,10.20,0.84
1945-02-03,-3.8,-11.3,-8.7,1.50,0.00,1.05,5.76,0.49
1945-02-04,-4.7,-17.2,-10.7,0.20,0.00,0.14,7.23,0.56
1945-02-05,-2.1,-10.3,-7.1,0.40,0.00,0.28,8.35,0.72
1945-02-06,-3.5,-8.6,-6.7,2.50,0.30,1.54,9.33,0.76
1945-02-07,-0.1,-8.9,-5.2,2.30,0.00,1.61,9.53,0.90
1945-02-08,0.9,-12.0,-6.1,0.00,0.00,0.00,11.18,1.04
1945-02-09,-3.1,-14.7,-8.3,0.30,0.00,0.21,10.58,0.84
1945-02-10,-5.7,-18.3,-11.0,0.00,0.00,0.00,10.62,0.76
1945-02-11,-3.5,-14.9,-9.0,2.60,0.00,1.82,10.66,0.83
1945-02-12,-1.0,-9.6,-5.2,3.80,0.00,2.66,9.74,0.82
1945-02-13,3.5,-13.4,-5.9,0.00,0.00,0.00,12.33,1.19
1945-02-14,2.2,-10.0,-5.2,0.00,0.00,0.00,12.36,1.14
1945-02-15,1.5,-16.4,-8.7,0.00,0.00,0.00,13.17,1.24
1945-02-16,1.9,-12.7,-7.3,0.00,0.00,0.00,12.87,1.22
1945-02-17,-0.0,-14.5,-9.0,0.00,0.00,0.00,13.16,1.15
1945-02-18,-0.2,-13.7,-7.7,0.00,0.00,0.00,12.57,1.15
1945-02-19,-2.5,-10.3,-7.1,0.00,0.00,0.00,11.01,0.99
1945-02-20,-3.5,-17.1,-10.0,0.00,0.00,0.00,13.87,1.10
1945-02-21,-4.0,-14.7,-9.2,0.70,0.00,0.49,11.55,0.95
1945-02-22,-4.1,-17.5,-10.7,0.00,0.00,0.00,13.93,1.08
1945-02-23,-1.0,-17.9,-9.8,0.00,0.00,0.00,13.72,1.22
1945-02-24,-0.7,-13.1,-7.5,0.00,0.00,0.00,14.18,1.27
1945-02-25,-1.8,-15.5,-9.0,0.00,0.00,0.00,12.15,1.05
1945-02-26,1.4,-13.0,-5.7,0.00,0.00,0.00,13.63,1.50
1945-02-27,4.6,-7.5,-2.7,0.00,0.00,0.00,14.71,1.64
1945-02-28,5.6,-8.8,-2.3,0.00,0.00,0.00,15.36,1.69
1945-03-01,4.3,-9.9,-3.6,0.00,0.00,0.00,15.69,1.69
1945-03-02,-1.6,-13.1,-6.9,0.00,0.00,0.00,14.75,1.29
1945-03-03,-7.8,-15.0,-10.8,0.00,0.00,0.00,15.20,1.01
1945-03-04,-6.4,-13.0,-10.0,0.00,0.00,0.00,16.28,1.25
1945-03-05,-5.1,-13.8,-9.5,0.50,0.00,0.35,14.36,1.11
1945-03-06,-4.3,-14.1,-8.9,0.00,0.00,0.00,15.20,1.22
1945-03-07,-2.2,-11.0,-7.0,3.50,0.00,2.45,15.14,1.26
1945-03-08,-2.7,-9.9,-6.4,7.60,0.00,5.32,14.89,1.25
1945-03-09,-4.3,-10.2,-7.6,0.50,0.00,0.35,17.22,1.36
1945-03-10,-1.8,-13.9,-8.3,0.00,0.00,0.00,16.87,1.45
1945-03-11,-0.4,-9.6,-5.3,0.00,0.00,0.00,12.18,1.16
1945-03-12,3.1,-13.1,-4.9,0.00,0.00,0.00,17.73,1.84
1945-03-13,3.8,-9.8,-3.1,0.00,0.00,0.00,17.69,1.93
1945-03-14,3.1,-10.2,-3.0,0.00,0.00,0.00,17.53,1.90
1945-03-15,3.7,-9.1,-2.3,0.00,0.00,0.00,18.78,2.07
1945-03-16,2.9,-8.7,-2.2,0.00,0.00,0.00,17.96,1.94
1945-03-17,2.2,-7.1,-2.5,0.00,0.00,0.00,17.89,1.93
1945-03-18,1.8,-7.9,-2.9,0.00,0.00,0.00,19.44,2.00
1945-03-19,3.6,-7.9,-2.2,0.00,0.00,0.00,19.29,2.11
1945-03-20,6.9,-8.1,-0.7,0.00,0.00,0.00,19.80,2.41
1945-03-21,5.0,-7.4,-1.2,0.00,0.00,0.00,19.10,2.20
1945-03-22,4.2,-6.4,-0.5,0.00,0.00,0.00,19.36,2.17
1945-03-23,4.0,-3.2,0.8,0.00,0.00,0.00,16.06,1.87
1945-03-24,3.7,-4.7,-0.1,0.00,0.00,0.00,19.01,2.11
1945-03-25,3.2,-3.4,-0.1,0.20,0.20,0.00,16.61,1.83
1945-03-26,1.9,-2.5,-0.5,7.70,1.00,4.69,8.04,0.95
1945-03-27,0.0,-1.4,-0.8,45.00,0.40,31.22,3.88,0.53
1945-03-28,1.4,-1.8,-0.4,19.10,0.30,13.16,16.71,1.76
1945-03-29,2.0,-4.7,-1.1,0.00,0.00,0.00,18.77,1.97
1945-03-30,4.3,-5.2,0.2,0.00,0.00,0.00,18.93,2.16
1945-03-31,4.7,-2.7,0.8,0.00,0.00,0.00,19.97,2.31
1945-04-01,6.2,-5.3,0.7,0.00,0.00,0.00,22.75,2.72
1945-04-02,9.0,-4.6,2.3,0.00,0.00,0.00,22.37,2.90
1945-04-03,5.1,-2.8,1.5,0.00,0.00,0.00,15.24,1.88
1945-04-04,4.8,-2.7,1.4,0.00,0.00,0.00,22.45,2.57
1945-04-05,4.0,-7.0,-0.4,0.00,0.00,0.00,19.65,2.27
1945-04-06,2.1,-4.3,-1.1,0.00,0.00,0.00,23.00,2.38
1945-04-07,2.2,-5.1,-1.4,0.00,0.00,0.00,19.77,2.11
1945-04-08,2.2,-8.4,-2.1,0.00,0.00,0.00,20.97,2.27
1945-04-09,4.7,-5.3,-0.1,0.00,0.00,0.00,21.68,2.53
1945-04-10,7.7,-4.3,1.6,0.00,0.00,0.00,24.08,3.04
1945-04-11,9.3,-4.7,2.6,0.00,0.00,0.00,24.50,3.18
1945-04-12,8.4,-3.4,3.3,0.00,0.00,0.00,23.72,3.04
1945-04-13,5.9,-3.0,2.1,0.70,0.70,0.00,19.54,2.40
1945-04-14,7.2,-3.5,1.8,0.00,0.00,0.00,19.75,2.46
1945-04-15,9.6,-3.9,2.7,0.00,0.00,0.00,25.22,3.25
1945-04-16,6.6,-1.3,3.0,0.00,0.00,0.00,15.38,2.01
1945-04-17,9.4,-2.2,3.9,0.00,0.00,0.00,21.82,2.86
1945-04-18,8.6,-3.5,2.9,0.00,0.00,0.00,23.75,3.11
1945-04-19,8.8,-3.6,2.3,0.00,0.00,0.00,25.89,3.38
1945-04-20,11.0,-3.2,3.9,0.00,0.00,0.00,25.75,3.48
1945-04-21,7.0,-1.7,2.8,0.80,0.80,0.00,17.24,2.27
1945-04-22,0.6,-3.7,-0.8,0.60,0.30,0.21,25.75,2.54
1945-04-23,2.9,-5.6,-1.2,0.00,0.00,0.00,26.38,2.86
1945-04-24,4.9,-7.7,-0.8,0.00,0.00,0.00,26.30,3.02
1945-04-25,3.2,-3.6,0.0,1.80,0.50,0.91,16.41,1.88
1945-04-26,6.0,-4.1,1.3,5.00,4.80,0.14,18.67,2.32
1945-04-27,2.4,-1.0,0.8,12.50,5.20,5.11,10.48,1.27
1945-04-28,0.6,-2.8,-0.6,20.50,1.70,13.16,5.52,0.77
1945-04-29,1.6,-8.0,-2.2,0.00,0.00,0.00,27.13,2.82
1945-04-30,0.1,-8.3,-3.1,6.50,0.20,4.41,18.71,1.93
1945-05-01,-1.1,-4.6,-2.8,19.30,0.40,13.23,13.18,1.35
1945-05-02,-1.3,-6.2,-3.9,13.90,0.00,9.73,15.52,1.54
1945-05-03,-0.8,-7.0,-4.2,3.30,0.00,2.31,25.68,2.44
1945-05-04,-0.8,-10.5,-4.5,3.60,0.00,2.52,19.63,1.89
1945-05-05,3.0,-2.9,-0.2,2.50,0.00,1.75,19.98,2.23
1945-05-06,11.3,-2.8,3.5,0.00,0.00,0.00,27.64,3.72
1945-05-07,13.0,-3.0,5.0,0.00,0.00,0.00,28.68,4.18
1945-05-08,13.2,-2.2,5.5,0.00,0.00,0.00,27.56,4.03
1945-05-09,13.4,-5.2,4.8,0.00,0.00,0.00,26.42,3.90
1945-05-10,12.9,-2.1,6.1,0.00,0.00,0.00,24.03,3.55
1945-05-11,15.1,-1.5,7.9,0.00,0.00,0.00,28.10,4.32
1945-05-12,16.8,-1.6,8.9,0.00,0.00,0.00,26.85,4.26
1945-05-13,16.4,1.8,9.2,0.40,0.40,0.00,26.86,4.27
1945-05-14,17.2,-0.6,8.5,0.10,0.10,0.00,25.26,4.08
1945-05-15,16.1,-0.2,8.8,0.30,0.30,0.00,24.83,4.00
1945-05-16,14.6,1.1,9.1,0.10,0.10,0.00,21.11,3.35
1945-05-17,17.0,2.8,10.3,0.70,0.70,0.00,24.44,4.00
1945-05-18,15.5,4.1,9.9,1.20,1.20,0.00,23.91,3.80
1945-05-19,14.2,4.4,9.2,3.90,3.90,0.00,24.17,3.72
1945-05-20,13.5,2.8,8.6,2.40,2.40,0.00,21.52,3.32
