time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
1971-07-01,27.7,18.9,22.4,0.10,0.10,0.00,26.06,5.59
1971-07-02,25.8,18.2,21.8,0.00,0.00,0.00,26.50,5.22
1971-07-03,25.9,15.4,21.0,0.00,0.00,0.00,26.55,5.46
1971-07-04,27.3,16.9,22.0,0.00,0.00,0.00,25.52,5.12
1971-07-05,23.1,18.9,20.8,26.20,26.20,0.00,12.51,2.36
1971-07-06,25.6,18.6,21.9,0.50,0.50,0.00,24.46,4.69
1971-07-07,25.4,18.3,21.9,6.40,6.40,0.00,22.06,4.09
1971-07-08,27.9,16.9,22.9,0.20,0.20,0.00,25.62,5.02
1971-07-09,28.4,18.0,23.9,0.00,0.00,0.00,25.95,5.17
1971-07-10,28.8,19.3,24.3,0.00,0.00,0.00,27.25,5.35
1971-07-11,29.7,19.0,24.3,0.00,0.00,0.00,27.91,6.01
1971-07-12,29.8,17.6,24.1,0.00,0.00,0.00,27.80,6.12
1971-07-13,30.3,18.1,24.5,0.00,0.00,0.00,27.58,6.03
1971-07-14,31.4,19.2,25.4,0.00,0.00,0.00,27.39,5.78
1971-07-15,32.2,19.8,25.9,0.00,0.00,0.00,27.31,5.76
1971-07-16,30.9,19.3,25.6,0.00,0.00,0.00,27.44,6.10
1971-07-17,32.0,19.8,26.3,0.00,0.00,0.00,22.83,5.50
1971-07-18,33.6,21.5,27.7,0.00,0.00,0.00,27.19,6.84
1971-07-19,32.4,21.3,26.2,0.00,0.00,0.00,27.02,6.63
1971-07-20,28.0,20.5,23.8,0.00,0.00,0.00,26.02,5.95
1971-07-21,28.7,20.1,24.1,0.00,0.00,0.00,26.69,6.30
1971-07-22,30.2,18.2,24.2,0.00,0.00,0.00,26.12,5.67
1971-07-23,27.8,18.4,23.2,0.00,0.00,0.00,26.56,5.52
1971-07-24,29.7,20.0,24.6,0.10,0.10,0.00,25.05,5.73
1971-07-25,29.5,19.7,24.8,0.00,0.00,0.00,24.06,4.92
1971-07-26,29.7,19.4,24.8,0.00,0.00,0.00,25.50,5.14
1971-07-27,31.8,19.9,26.3,0.00,0.00,0.00,26.57,5.75
1971-07-28,31.9,20.7,26.6,0.00,0.00,0.00,25.95,5.75
1971-07-29,33.3,21.9,27.1,0.00,0.00,0.00,25.89,6.73
1971-07-30,32.7,20.4,26.1,0.00,0.00,0.00,26.79,6.65
1971-07-31,34.5,21.4,27.4,0.00,0.00,0.00,26.54,6.75
1971-08-01,34.4,22.5,28.3,0.10,0.10,0.00,25.41,6.21
1971-08-02,35.2,22.4,29.1,0.00,0.00,0.00,25.68,5.95
1971-08-03,35.6,22.7,29.5,0.00,0.00,0.00,24.54,5.73
1971-08-04,33.6,23.0,28.0,0.00,0.00,0.00,26.15,6.86
1971-08-05,34.3,20.9,27.4,0.00,0.00,0.00,26.35,6.88
1971-08-06,30.8,20.1,25.6,0.00,0.00,0.00,25.92,5.73
1971-08-07,31.2,20.9,25.8,0.00,0.00,0.00,25.29,5.87
1971-08-08,33.7,20.0,27.5,0.00,0.00,0.00,25.89,6.01
1971-08-09,36.6,21.4,29.2,0.00,0.00,0.00,25.77,7.04
1971-08-10,33.0,20.3,26.9,0.00,0.00,0.00,25.34,5.64
1971-08-11,31.3,20.6,26.2,0.00,0.00,0.00,23.91,5.50
1971-08-12,32.8,21.5,26.7,0.00,0.00,0.00,23.52,5.21
1971-08-13,33.9,21.9,27.9,0.00,0.00,0.00,24.45,5.50
1971-08-14,35.4,21.9,28.9,0.30,0.30,0.00,24.32,5.69
1971-08-15,36.2,22.2,29.3,0.00,0.00,0.00,25.07,5.97
1971-08-16,38.4,23.4,30.5,0.00,0.00,0.00,24.51,6.93
1971-08-17,36.3,23.1,29.8,0.00,0.00,0.00,23.59,5.73
1971-08-18,33.4,23.1,28.1,0.00,0.00,0.00,24.33,5.85
1971-08-19,32.2,23.2,27.2,0.00,0.00,0.00,24.25,5.87
1971-08-20,30.6,22.5,26.5,0.00,0.00,0.00,22.87,4.96
1971-08-21,32.6,22.7,26.7,0.00,0.00,0.00,23.11,5.72
1971-08-22,31.1,21.0,25.6,1.20,1.20,0.00,21.79,5.67
1971-08-23,31.6,20.3,25.6,0.00,0.00,0.00,24.42,5.63
1971-08-24,33.0,19.6,26.4,0.00,0.00,0.00,22.40,4.96
1971-08-25,31.4,21.9,26.9,0.00,0.00,0.00,23.34,5.58
1971-08-26,35.8,23.1,29.4,0.00,0.00,0.00,23.14,5.96
1971-08-27,34.4,23.5,28.2,0.00,0.00,0.00,22.79,6.43
1971-08-28,29.1,21.7,24.6,0.00,0.00,0.00,23.29,6.46
1971-08-29,29.8,18.9,24.0,0.00,0.00,0.00,23.59,5.21
1971-08-30,29.7,19.7,24.8,0.10,0.10,0.00,22.28,4.64
1971-08-31,27.7,21.1,23.8,0.00,0.00,0.00,21.41,5.10
1971-09-01,28.3,20.0,23.6,0.00,0.00,0.00,20.47,5.84
1971-09-02,30.0,18.7,23.8,0.00,0.00,0.00,21.56,4.87
1971-09-03,29.2,18.0,23.8,0.00,0.00,0.00,21.50,4.43
1971-09-04,28.2,18.2,23.9,0.00,0.00,0.00,18.82,3.86
1971-09-05,28.8,19.8,24.5,0.00,0.00,0.00,21.01,4.56
1971-09-06,30.2,18.6,24.4,0.00,0.00,0.00,22.03,4.98
1971-09-07,28.5,19.0,23.9,0.50,0.50,0.00,20.51,4.30
1971-09-08,26.8,19.7,23.3,0.00,0.00,0.00,18.41,3.97
1971-09-09,28.5,18.8,23.6,0.00,0.00,0.00,20.12,4.15
1971-09-10,27.9,19.6,23.4,0.90,0.90,0.00,17.67,3.72
1971-09-11,28.8,20.9,24.4,0.00,0.00,0.00,18.88,4.45
1971-09-12,27.4,17.5,22.4,0.10,0.10,0.00,19.30,4.34
1971-09-13,26.6,18.2,22.1,0.60,0.60,0.00,17.23,3.61
1971-09-14,26.4,16.9,20.7,13.20,13.20,0.00,9.78,2.21
1971-09-15,23.1,18.3,20.0,15.10,15.10,0.00,7.77,1.50
1971-09-16,24.3,17.5,20.6,2.30,2.30,0.00,15.61,3.37
1971-09-17,23.1,15.6,18.9,0.30,0.30,0.00,19.44,3.89
1971-09-18,22.2,12.1,17.5,0.00,0.00,0.00,20.89,3.89
1971-09-19,21.8,13.6,18.0,0.00,0.00,0.00,20.17,3.93
1971-09-20,23.4,17.6,20.2,0.00,0.00,0.00,19.30,4.64
1971-09-21,22.8,19.1,20.9,0.90,0.90,0.00,16.27,3.15
1971-09-22,23.3,19.9,21.2,1.40,1.40,0.00,14.91,2.96
1971-09-23,22.7,19.1,20.6,1.80,1.80,0.00,15.01,2.92
1971-09-24,23.0,18.7,20.6,0.60,0.60,0.00,15.26,2.92
1971-09-25,21.6,18.6,19.8,3.30,3.30,0.00,8.43,1.49
1971-09-26,20.2,18.4,19.1,10.80,10.80,0.00,13.89,2.20
1971-09-27,22.0,17.8,19.3,7.20,7.20,0.00,7.36,1.43
1971-09-28,22.8,17.2,19.5,0.40,0.40,0.00,16.01,2.95
1971-09-29,21.7,17.4,19.0,0.50,0.50,0.00,15.83,3.72
1971-09-30,21.0,15.7,18.3,0.00,0.00,0.00,15.72,3.47
1971-10-01,23.0,15.8,19.2,2.00,2.00,0.00,15.19,3.01
1971-10-02,22.2,17.3,19.6,0.50,0.50,0.00,14.13,2.95
1971-10-03,22.3,17.7,19.8,2.20,2.20,0.00,12.79,2.64
1971-10-04,22.6,15.2,18.9,0.30,0.30,0.00,15.92,2.79
1971-10-05,22.2,15.5,18.8,2.10,2.10,0.00,14.97,2.55
1971-10-06,20.2,15.0,17.5,0.00,0.00,0.00,14.52,3.09
1971-10-07,18.7,14.7,16.4,0.00,0.00,0.00,15.99,3.86
1971-10-08,20.2,13.4,16.6,0.00,0.00,0.00,15.88,3.11
1971-10-09,21.3,14.5,17.7,0.00,0.00,0.00,15.69,3.01
1971-10-10,21.1,16.7,18.6,1.30,1.30,0.00,14.15,2.35
1971-10-11,20.8,16.6,18.3,4.20,4.20,0.00,12.18,2.00
1971-10-12,22.1,14.5,18.2,0.80,0.80,0.00,14.01,2.45
1971-10-13,23.4,13.6,18.3,0.00,0.00,0.00,14.75,2.70
1971-10-14,22.9,16.8,19.1,7.60,7.60,0.00,12.84,2.15
1971-10-15,19.6,15.9,17.4,1.30,1.30,0.00,14.48,2.89
1971-10-16,21.1,15.0,17.4,0.10,0.10,0.00,13.94,2.68
1971-10-17,20.0,12.7,16.1,0.50,0.50,0.00,13.77,2.49
1971-10-18,20.8,11.3,15.8,0.40,0.40,0.00,11.43,2.05
1971-10-19,20.6,12.8,16.6,0.00,0.00,0.00,14.11,2.29
1971-10-20,20.7,14.4,17.4,0.70,0.70,0.00,12.32,2.08
1971-10-21,21.3,14.6,17.6,0.00,0.00,0.00,13.63,2.34
1971-10-22,21.0,12.0,16.8,0.00,0.00,0.00,14.13,2.31
1971-10-23,21.6,12.0,16.9,0.00,0.00,0.00,13.87,2.33
1971-10-24,23.3,12.8,17.8,0.00,0.00,0.00,14.01,2.51
1971-10-25,22.9,13.2,17.4,0.00,0.00,0.00,11.76,2.15
1971-10-26,23.9,13.6,18.0,0.00,0.00,0.00,12.11,2.38
1971-10-27,21.5,14.6,17.6,0.40,0.40,0.00,11.08,2.00
1971-10-28,18.9,13.0,15.8,2.20,2.20,0.00,10.75,1.87
1971-10-29,17.5,9.8,13.5,0.90,0.90,0.00,12.79,2.08
1971-10-30,17.5,11.6,14.4,0.00,0.00,0.00,9.64,1.93
1971-10-31,18.2,11.0,14.8,2.50,2.50,0.00,11.12,1.83
1971-11-01,17.9,10.2,14.1,4.80,4.80,0.00,11.39,1.77
1971-11-02,18.7,10.8,15.2,0.80,0.80,0.00,11.06,1.80
1971-11-03,20.1,9.8,15.1,0.00,0.00,0.00,12.29,2.10
1971-11-04,20.0,10.0,15.4,0.00,0.00,0.00,12.62,2.08
1971-11-05,19.9,10.6,14.7,0.00,0.00,0.00,12.32,1.95
1971-11-06,19.0,11.6,15.3,0.00,0.00,0.00,10.53,1.77
1971-11-07,20.0,10.6,15.0,0.10,0.10,0.00,12.39,2.01
1971-11-08,20.3,9.8,14.7,0.00,0.00,0.00,12.14,2.05
1971-11-09,19.4,13.3,16.2,4.90,4.90,0.00,3.93,1.19
1971-11-10,16.2,12.9,14.6,13.10,13.10,0.00,9.15,1.79
1971-11-11,14.8,10.5,12.5,8.10,8.10,0.00,8.27,1.63
1971-11-12,14.2,10.2,11.7,2.40,2.40,0.00,9.54,1.57
1971-11-13,14.1,8.7,11.2,1.10,1.10,0.00,8.37,1.34
1971-11-14,15.0,9.2,11.7,0.20,0.20,0.00,9.59,1.41
1971-11-15,15.4,7.8,11.0,1.30,1.30,0.00,9.09,1.31
1971-11-16,15.0,7.8,11.1,1.90,1.90,0.00,8.80,1.24
1971-11-17,15.7,6.5,11.4,0.10,0.10,0.00,9.17,1.43
1971-11-18,15.9,12.8,13.9,0.30,0.30,0.00,7.43,1.60
1971-11-19,16.1,11.2,14.0,3.80,3.80,0.00,7.30,1.66
1971-11-20,10.7,6.5,8.3,3.90,3.90,0.00,9.00,2.09
1971-11-21,11.9,4.0,7.8,0.00,0.00,0.00,8.14,1.63
1971-11-22,16.8,8.9,13.4,3.30,3.30,0.00,6.83,1.91
1971-11-23,10.2,7.9,8.7,1.50,1.50,0.00,8.55,2.15
1971-11-24,12.0,7.6,9.8,9.40,9.40,0.00,6.30,1.26
1971-11-25,13.6,7.0,9.8,0.00,0.00,0.00,7.94,1.10
1971-11-26,13.8,7.1,10.4,3.10,3.10,0.00,4.98,1.25
1971-11-27,15.7,11.5,13.4,31.10,31.10,0.00,7.10,1.09
1971-11-28,14.3,9.8,11.7,9.00,9.00,0.00,6.99,0.99
1971-11-29,12.6,9.8,11.2,8.30,8.30,0.00,6.49,0.99
1971-11-30,14.1,9.4,11.3,8.80,8.80,0.00,6.06,1.60
1971-12-01,12.1,8.5,10.2,3.50,3.50,0.00,6.70,1.18
1971-12-02,11.0,8.2,9.6,4.90,4.90,0.00,7.44,1.25
1971-12-03,14.0,7.9,11.2,3.80,3.80,0.00,5.84,1.09
1971-12-04,15.4,12.0,13.3,1.40,1.40,0.00,6.33,1.38
1971-12-05,14.8,12.4,13.5,4.20,4.20,0.00,4.64,1.21
1971-12-06,15.0,10.8,13.2,1.30,1.30,0.00,6.79,1.09
1971-12-07,14.1,9.4,11.4,11.00,11.00,0.00,4.56,1.19
1971-12-08,15.2,9.8,12.9,3.50,3.50,0.00,6.23,1.13
1971-12-09,11.5,4.5,8.5,0.00,0.00,0.00,9.44,1.73
1971-12-10,10.2,3.3,6.3,0.00,0.00,0.00,9.32,2.15
1971-12-11,14.6,7.1,9.8,0.00,0.00,0.00,9.42,1.53
1971-12-12,13.6,6.7,9.4,0.00,0.00,0.00,7.90,1.08
1971-12-13,13.5,5.3,9.1,0.00,0.00,0.00,7.94,1.02
1971-12-14,13.4,5.6,9.4,0.00,0.00,0.00,7.25,0.94
1971-12-15,13.9,8.9,10.9,0.00,0.00,0.00,7.18,1.03
1971-12-16,13.2,5.6,9.0,0.00,0.00,0.00,6.98,0.88
1971-12-17,12.7,5.3,9.2,0.00,0.00,0.00,7.44,0.90
1971-12-18,12.0,6.7,9.2,0.00,0.00,0.00,6.48,0.84
1971-12-19,11.3,6.1,8.2,0.00,0.00,0.00,5.94,0.79
1971-12-20,11.5,4.9,8.4,0.00,0.00,0.00,7.07,0.90
1971-12-21,14.2,9.9,11.5,0.00,0.00,0.00,6.17,0.87
1971-12-22,13.0,7.0,9.9,0.00,0.00,0.00,4.54,0.69
1971-12-23,13.8,8.8,11.2,0.30,0.30,0.00,5.58,0.78
1971-12-24,13.5,6.6,9.8,0.20,0.20,0.00,5.59,0.79
1971-12-25,14.2,7.2,9.9,0.00,0.00,0.00,7.72,0.99
1971-12-26,13.9,8.0,10.5,0.00,0.00,0.00,7.32,1.04
1971-12-27,14.0,8.5,11.1,0.60,0.60,0.00,6.57,0.93
1971-12-28,13.2,8.4,10.7,0.00,0.00,0.00,6.65,0.91
1971-12-29,12.4,8.8,10.5,5.60,5.60,0.00,5.46,0.79
1971-12-30,12.9,5.2,9.5,5.20,5.20,0.00,2.64,0.59
1971-12-31,13.0,8.5,10.6,6.80,6.80,0.00,7.29,1.03
1972-01-01,13.6,7.8,10.9,5.50,5.50,0.00,7.67,1.19
1972-01-02,13.1,6.5,10.4,2.10,2.10,0.00,5.33,0.80
1972-01-03,12.5,8.7,11.2,4.70,4.70,0.00,5.40,0.85
1972-01-04,12.1,6.6,9.0,0.00,0.00,0.00,8.63,1.18
1972-01-05,11.7,2.7,8.0,0.00,0.00,0.00,8.52,1.16
1972-01-06,14.6,9.1,11.5,0.10,0.10,0.00,6.61,0.94
1972-01-07,14.0,7.8,10.6,0.20,0.20,0.00,6.54,0.92
1972-01-08,13.8,8.2,11.0,0.80,0.80,0.00,6.96,0.94
1972-01-09,14.3,6.4,10.7,0.00,0.00,0.00,8.02,1.08
1972-01-10,14.5,9.3,11.7,3.10,3.10,0.00,5.72,0.80
1972-01-11,14.5,7.0,10.8,1.00,1.00,0.00,8.19,1.08
1972-01-12,13.3,8.1,10.6,4.60,4.60,0.00,5.43,0.83
1972-01-13,12.5,7.4,10.3,7.90,7.90,0.00,7.90,1.22
1972-01-14,12.7,5.4,8.6,1.50,1.50,0.00,7.34,0.99
1972-01-15,12.8,4.6,9.1,0.00,0.00,0.00,8.40,1.10
1972-01-16,13.7,7.0,10.5,0.10,0.10,0.00,7.40,1.20
1972-01-17,13.0,8.4,11.0,4.60,4.60,0.00,6.42,1.06
1972-01-18,10.3,6.6,8.1,11.40,11.40,0.00,3.91,0.73
1972-01-19,12.6,6.6,9.9,1.40,1.40,0.00,9.94,1.34
1972-01-20,14.1,7.1,10.6,0.00,0.00,0.00,10.27,1.41
1972-01-21,11.7,6.3,8.9,7.10,7.10,0.00,5.01,0.70
1972-01-22,10.1,5.2,8.1,3.20,3.20,0.00,6.06,0.90
1972-01-23,11.6,8.2,9.8,4.80,4.80,0.00,6.48,1.09
1972-01-24,12.0,6.4,8.6,0.30,0.30,0.00,9.22,1.29
1972-01-25,10.7,4.9,7.6,1.40,1.40,0.00,8.25,1.22
1972-01-26,9.9,5.8,7.2,2.80,2.80,0.00,9.59,1.67
1972-01-27,11.0,3.0,7.0,2.80,2.80,0.00,8.15,1.26
1972-01-28,10.0,4.9,7.2,1.90,1.90,0.00,9.31,1.30
1972-01-29,10.3,4.1,7.1,3.20,3.20,0.00,7.96,1.12
1972-01-30,10.7,5.7,7.9,1.10,1.10,0.00,10.32,1.43
1972-01-31,11.0,4.3,7.7,1.60,1.60,0.00,10.64,1.31
1972-02-01,11.2,3.2,7.1,0.00,0.00,0.00,11.25,1.51
1972-02-02,14.7,8.1,11.4,0.30,0.30,0.00,10.96,1.75
1972-02-03,13.5,8.5,10.9,0.80,0.80,0.00,6.48,0.99
1972-02-04,15.0,11.0,12.3,1.90,1.90,0.00,5.59,0.81
1972-02-05,16.0,9.1,12.2,0.20,0.20,0.00,10.79,1.39
1972-02-06,15.4,8.0,11.7,0.00,0.00,0.00,11.90,1.54
1972-02-07,15.7,10.9,12.9,0.00,0.00,0.00,12.59,1.59
1972-02-08,13.8,11.3,12.8,10.40,10.40,0.00,6.15,0.87
1972-02-09,13.9,9.7,11.6,2.30,2.30,0.00,11.66,1.71
1972-02-10,11.7,6.6,9.3,0.80,0.80,0.00,10.67,1.65
1972-02-11,12.8,7.6,10.9,5.10,5.10,0.00,6.93,1.21
1972-02-12,13.5,9.3,11.5,9.50,9.50,0.00,10.89,2.09
1972-02-13,14.5,9.6,11.7,2.10,2.10,0.00,13.39,2.85
1972-02-14,10.2,8.3,9.5,5.40,5.40,0.00,11.03,1.92
1972-02-15,14.5,8.0,10.5,0.20,0.20,0.00,13.53,2.07
1972-02-16,11.6,3.4,8.1,0.00,0.00,0.00,12.05,1.70
1972-02-17,14.4,10.0,11.8,0.00,0.00,0.00,12.10,1.80
1972-02-18,14.6,11.3,12.6,10.60,10.60,0.00,10.88,1.51
1972-02-19,11.5,8.3,9.7,13.40,13.40,0.00,10.61,1.54
1972-02-20,12.9,7.8,10.1,8.00,8.00,0.00,12.74,1.73
1972-02-21,13.3,6.2,9.5,4.10,4.10,0.00,10.41,1.42
1972-02-22,13.2,5.3,9.1,0.20,0.20,0.00,13.10,1.68
1972-02-23,13.9,8.8,11.5,0.00,0.00,0.00,12.21,1.65
1972-02-24,12.4,11.4,11.8,22.90,22.90,0.00,5.54,0.75
1972-02-25,14.8,9.8,12.2,4.50,4.50,0.00,6.54,1.16
1972-02-26,15.0,10.2,12.0,0.40,0.40,0.00,14.89,2.17
1972-02-27,14.5,7.9,11.1,0.00,0.00,0.00,14.32,2.07
1972-02-28,14.1,5.0,9.3,0.30,0.30,0.00,15.00,2.06
1972-02-29,13.9,4.8,9.8,0.00,0.00,0.00,16.71,2.29
1972-03-01,12.6,6.6,9.9,1.50,1.50,0.00,12.54,1.77
1972-03-02,13.6,6.5,10.1,1.00,1.00,0.00,14.94,2.02
1972-03-03,12.9,5.7,9.0,0.40,0.40,0.00,15.09,1.97
1972-03-04,13.7,6.5,10.1,5.70,5.70,0.00,9.95,1.46
1972-03-05,14.1,8.7,11.7,16.80,16.80,0.00,11.09,1.63
1972-03-06,13.2,8.4,10.7,0.30,0.30,0.00,17.21,3.14
1972-03-07,16.3,9.0,12.4,1.50,1.50,0.00,11.87,1.61
1972-03-08,16.3,10.5,13.1,1.50,1.50,0.00,15.90,2.14
1972-03-09,16.9,11.1,13.9,0.00,0.00,0.00,18.18,2.52
1972-03-10,14.7,10.8,12.7,6.60,6.60,0.00,8.05,1.12
1972-03-11,14.8,9.0,12.1,0.00,0.00,0.00,18.01,2.70
1972-03-12,16.4,6.9,11.3,0.50,0.50,0.00,17.70,2.38
1972-03-13,16.7,9.3,12.4,6.40,6.40,0.00,16.15,2.38
1972-03-14,15.5,11.5,13.0,1.50,1.50,0.00,16.70,1.95
1972-03-15,14.2,11.7,12.8,1.20,1.20,0.00,16.38,2.16
1972-03-16,13.9,10.1,11.8,1.80,1.80,0.00,11.75,1.80
1972-03-17,15.9,7.5,11.6,1.30,1.30,0.00,16.15,2.44
1972-03-18,17.3,6.6,12.1,0.90,0.90,0.00,17.46,2.67
1972-03-19,16.9,8.0,12.3,0.20,0.20,0.00,18.35,2.71
1972-03-20,16.9,9.7,13.1,0.10,0.10,0.00,18.23,2.73
1972-03-21,17.4,6.9,12.1,0.60,0.60,0.00,18.68,2.72
1972-03-22,17.2,8.3,12.7,0.90,0.90,0.00,18.31,2.48
1972-03-23,16.3,9.2,12.5,0.30,0.30,0.00,14.40,2.14
1972-03-24,17.8,7.7,12.6,0.00,0.00,0.00,20.94,3.21
1972-03-25,20.0,7.1,13.8,0.00,0.00,0.00,21.89,3.59
1972-03-26,19.8,8.2,13.7,0.00,0.00,0.00,21.10,3.37
1972-03-27,16.4,8.4,12.1,0.30,0.30,0.00,19.63,3.04
1972-03-28,15.4,10.2,12.3,0.00,0.00,0.00,19.42,3.12
1972-03-29,18.8,9.0,13.3,0.00,0.00,0.00,21.31,3.26
1972-03-30,16.4,8.1,12.3,0.50,0.50,0.00,11.13,1.82
1972-03-31,17.1,12.3,14.0,3.70,3.70,0.00,13.98,2.01
1972-04-01,17.6,11.4,14.3,5.40,5.40,0.00,15.40,2.45
1972-04-02,18.9,9.4,13.9,0.00,0.00,0.00,22.47,3.47
1972-04-03,18.8,9.5,14.2,0.00,0.00,0.00,20.70,3.18
1972-04-04,19.6,8.6,13.8,0.00,0.00,0.00,21.42,3.31
1972-04-05,17.8,9.5,13.7,0.30,0.30,0.00,13.81,2.25
1972-04-06,16.5,11.0,13.6,0.00,0.00,0.00,21.05,3.44
1972-04-07,19.3,11.7,15.0,0.00,0.00,0.00,22.44,3.55
1972-04-08,20.5,8.9,15.0,0.00,0.00,0.00,22.47,3.80
1972-04-09,17.7,10.7,14.2,0.00,0.00,0.00,24.30,3.67
1972-04-10,16.5,8.7,12.7,11.40,11.40,0.00,15.69,2.48
1972-04-11,17.6,10.0,13.7,0.10,0.10,0.00,20.65,3.36
1972-04-12,14.6,9.9,12.4,6.50,6.50,0.00,22.25,3.06
1972-04-13,17.0,7.8,12.2,0.50,0.50,0.00,22.93,3.80
1972-04-14,15.9,11.2,13.3,0.00,0.00,0.00,18.87,3.22
1972-04-15,17.2,11.3,13.5,0.10,0.10,0.00,22.52,3.34
1972-04-16,12.7,10.5,11.5,0.10,0.10,0.00,18.46,3.43
1972-04-17,13.4,10.3,11.5,1.80,1.80,0.00,19.42,3.16
1972-04-18,15.3,9.6,12.0,3.20,3.20,0.00,22.03,3.18
1972-04-19,15.1,7.6,11.2,3.80,3.80,0.00,21.49,2.96
1972-04-20,15.8,9.2,12.3,1.10,1.10,0.00,22.36,3.16
1972-04-21,13.8,10.2,11.7,11.20,11.20,0.00,19.38,2.62
1972-04-22,15.5,8.7,12.0,6.50,6.50,0.00,18.91,2.88
1972-04-23,17.3,10.4,13.6,17.50,17.50,0.00,16.50,2.41
1972-04-24,17.0,12.2,14.0,7.90,7.90,0.00,18.29,2.54
1972-04-25,15.7,11.3,13.1,1.80,1.80,0.00,19.07,2.53
1972-04-26,16.8,9.7,13.1,2.90,2.90,0.00,20.32,2.77
1972-04-27,13.9,10.2,12.1,1.70,1.70,0.00,21.41,2.86
1972-04-28,16.1,11.2,13.1,0.50,0.50,0.00,21.38,3.34
1972-04-29,17.9,10.2,13.6,0.00,0.00,0.00,25.66,4.11
1972-04-30,16.0,7.7,12.3,0.00,0.00,0.00,25.99,3.59
1972-05-01,16.8,10.8,13.6,1.50,1.50,0.00,22.89,3.27
1972-05-02,15.1,12.3,13.5,25.90,25.90,0.00,10.15,1.50
1972-05-03,12.9,11.0,11.8,19.30,19.30,0.00,10.89,1.62
1972-05-04,17.2,12.8,14.4,2.90,2.90,0.00,20.50,2.84
1972-05-05,19.3,12.4,15.6,0.00,0.00,0.00,25.28,3.83
1972-05-06,19.7,10.5,14.9,3.20,3.20,0.00,25.32,4.02
1972-05-07,19.8,11.1,15.0,1.30,1.30,0.00,24.66,3.78
1972-05-08,19.4,10.2,15.1,0.40,0.40,0.00,22.89,3.68
1972-05-09,19.6,9.8,15.5,0.60,0.60,0.00,23.61,3.80
1972-05-10,19.9,11.6,15.6,0.00,0.00,0.00,24.29,3.81
1972-05-11,19.0,13.8,15.8,0.00,0.00,0.00,26.57,4.48
1972-05-12,19.7,11.7,15.8,0.40,0.40,0.00,25.76,4.24
1972-05-13,20.4,12.4,16.2,3.10,3.10,0.00,20.00,3.09
1972-05-14,17.7,13.9,15.6,5.10,5.10,0.00,16.67,2.39
1972-05-15,15.4,12.3,13.9,11.50,11.50,0.00,11.39,2.06
1972-05-16,17.4,10.1,13.6,0.90,0.90,0.00,23.89,3.62
1972-05-17,17.9,9.4,13.6,1.70,1.70,0.00,18.80,3.24
1972-05-18,16.4,13.3,14.3,24.50,24.50,0.00,7.97,1.58
1972-05-19,18.5,12.3,15.2,4.50,4.50,0.00,24.69,3.97
1972-05-20,21.1,11.2,16.3,0.00,0.00,0.00,26.15,4.11
1972-05-21,22.0,11.9,17.0,0.60,0.60,0.00,21.43,3.74
1972-05-22,20.8,12.5,16.7,0.00,0.00,0.00,25.15,3.90
1972-05-23,22.4,12.9,17.6,0.00,0.00,0.00,27.35,4.59
1972-05-24,22.0,14.1,18.5,0.40,0.40,0.00,24.54,4.24
1972-05-25,23.6,15.3,19.1,1.20,1.20,0.00,24.76,4.41
1972-05-26,24.4,14.5,19.0,0.00,0.00,0.00,27.35,4.94
1972-05-27,23.4,14.2,18.5,0.00,0.00,0.00,27.23,4.76
1972-05-28,19.0,13.8,16.3,0.00,0.00,0.00,27.87,4.48
1972-05-29,22.1,12.1,16.9,0.00,0.00,0.00,28.17,4.80
1972-05-30,22.9,12.4,17.7,0.00,0.00,0.00,28.16,4.83
1972-05-31,23.7,12.6,18.3,0.00,0.00,0.00,26.69,4.63
1972-06-01,25.7,14.7,20.1,0.00,0.00,0.00,26.62,5.07
1972-06-02,23.8,16.0,19.4,0.30,0.30,0.00,25.15,4.82
1972-06-03,25.3,15.4,19.9,0.00,0.00,0.00,27.86,5.11
1972-06-04,23.7,14.8,19.6,0.00,0.00,0.00,25.55,4.61
1972-06-05,23.8,16.2,20.0,0.50,0.50,0.00,23.43,4.18
1972-06-06,23.7,17.6,20.4,1.90,1.90,0.00,21.96,3.79
1972-06-07,24.9,16.8,20.7,8.70,8.70,0.00,25.78,4.61
1972-06-08,24.8,18.0,20.6,13.60,13.60,0.00,20.36,3.67
1972-06-09,24.5,15.9,19.8,0.00,0.00,0.00,28.31,5.71
1972-06-10,24.7,14.5,19.5,0.00,0.00,0.00,27.40,5.08
1972-06-11,22.4,17.0,19.3,7.30,7.30,0.00,15.25,2.76
1972-06-12,21.2,15.6,18.3,1.40,1.40,0.00,26.96,4.52
1972-06-13,21.9,12.5,17.6,0.60,0.60,0.00,26.30,4.72
1972-06-14,19.8,15.7,17.8,1.70,1.70,0.00,22.58,3.47
1972-06-15,24.1,14.5,19.5,0.00,0.00,0.00,26.99,4.93
1972-06-16,24.1,15.3,19.5,0.00,0.00,0.00,28.29,5.28
1972-06-17,25.0,15.7,20.1,0.30,0.30,0.00,24.44,4.71
1972-06-18,26.0,17.0,21.2,0.00,0.00,0.00,23.27,4.75
1972-06-19,26.2,16.2,21.4,0.10,0.10,0.00,20.84,4.12
1972-06-20,27.2,17.6,22.6,0.20,0.20,0.00,23.90,4.75
